"project_id","title","description","crs_sector_name","sources","factiva_sources","GEO_sources","GEO_notes","Christian.Notes","level","X","Y","name","name_type","GID","country"
33452,"China Eximbank provides $891 million preferential buyer’s credit for Phase II of the Puttalam/Norochcholai Coal Power Project (Linked to Project ID #33244 and #33463)","On December 25, 2009, China Eximbank signed a $891 million preferential buyer’s credit (PBC) agreement with the Ministry of Finance of the Government of Sri Lanka for the Phase II of Puttalam/Norochcholai Coal Power Project. The PBC carries a 20 year maturity, 5 year grace period, an interest rate of 2%, a 0.5% commitment fee, and a 0.5% management fee. 
The Ministry of Finance of the Government of Sri Lanka then used the proceeds from the PBC to on-lend to Ceylon Electricity Board (CEB), which is a state-owned electricity company that controls all major functions of electricity generation, transmission, distribution and retailing in Sri Lanka. This project involved the establishment of two power plants with a capacity of 300MW, a transmission line from Norochcholai to Anuradhapura, new substations at Chilaw and Anuradhapura and the construction of the expansion of coal handling port facilities and employees' housing. 
China Machinery Engineering Corporation was the contractor responsible for project implementation and its work was overseen by the CEB. Phase I of this project ran from 2007 to 2011 (see Project ID#33244 and #33463). The groundbreaking ceremony for Phase II of this project took place on March 18, 2010. The project was completed on September 16, 2014. 
The coal power plant is located in Norocholai, Puttalam on the southern end of the Kalpitiya Peninsula. Its exact locational coordinates are available at http://globalenergyobservatory.org/geoid/44405. The transmission lines run from Norochcholai to Veyangoda and a substation at Veyangoda."" Reset implementing_agencies field to China Machinery Engineering Corporation (CMEC), State-Owned Company.
STAFF_NOTE: The Chinese project title is 普特拉姆燃煤电站. This Puttalam/Norochcholai power plant is sometimes referred to as the Lakvijaya power plant.","Energy Generation and Supply","http://powermin.gov.lk/english/?page_id=1517, Government Source (Donor/Recipient); http://www.development.lk/project_detail-1a--34.html, Government Source (Donor/Recipient); http://www.srilankaembassyrome.org/home/193-president-to-open-300-mw-norochcholai-plant-coal-power-plant.html, Government Source (Donor/Recipient); http://www.globaltimes.cn/content/821645.shtml, Media Report, including Wikileaks; http://www.erd.gov.lk/files/Parliament%20Question%20-%20Export%20Credit%2022.052014.pdf, Government Source (Donor/Recipient); http://www.21survey.com/news_info.asp?ArticleID=4777&bc=%B9%FA%CD%E2%B2%C6%BE%AD%D7%CA%D1%B6, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=LBA0000020110909e796000fs&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://www.erd.gov.lk/index.php?option=com_rmobilization&view=resource_project&category_id=1&sub_category_id=1&searchby=donor_type&donor_id=4&today=2018-10-23&Itemid=321&lang=en, Government Source (Donor/Recipient); http://www.bu.edu/cgef/#/2018/Country/Papua-New-Guinea, Other Official Source (non-Donor, non-Recipient); http://www.erd.gov.lk/images/Publications/ERDReport2017/ERDReport2017-English.pdf, Government Source (Donor/Recipient); https://www.dropbox.com/s/udvlumdle28we4n/Government%20of%20Sri%20Lanka%202017%20Bond%20Prospectus.pdf?dl=0, Government Source (Donor/Recipient); http://www.erd.gov.lk/images/pdf/performance_report_2015_english_version.pdf, Government Source (Donor/Recipient); http://lk.chineseembassy.org/chn/xwdt/t1192826.htm, Government Source (Donor/Recipient); https://global.factiva.com/du/article.aspx/?accessionno=THAINS0020150424eb4r000al&fcpil=en&napc=S&sa_from=&cat=a, Media Report, including Wikileaks; http://www.treasury.gov.lk/documents/10181/12870/2007/ca29c184-902c-49ed-b751-229a51aef843, Government Source (Donor/Recipient); http://www.erd.gov.lk/images/pdf/performance_report_2009.pdf, Government Source (Donor/Recipient); http://www.mofcom.gov.cn/dl/gbdqzn/upload/sililanka.pdf, Government Source (Donor/Recipient); http://en.cmec.com/xwzx/gsxw/201409/t20140917_133419.html, Implementing/Intermediary Agency Source; https://www.dropbox.com/s/qi4sgtgkeysb9tc/Puttalam%20Coal%20Power%20I%20%26%20II.pdf?dl=0, Government Source (Donor/Recipient); https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/statistics/mbt/Monthly_Bulletin_December_2009.pdf, Government Source (Donor/Recipient); http://lk.chineseembassy.org/chn/xwdt/t1644247.htm, Government Source (Donor/Recipient); http://en.cmec.com/xwzx/gsxw/201405/t20140504_133362.html , Implementing/Intermediary Agency Source; https://baike.baidu.com/item/%E6%99%AE%E7%89%B9%E6%8B%89%E5%A7%86%E7%87%83%E7%85%A4%E7%94%B5%E7%AB%99/17567425?fromtitle=%E6%99%AE%E7%89%B9%E6%8B%89%E5%A7%86%E7%85%A4%E7%94%B5%E7%AB%99&fromid=106800, Other; http://www.xinhuanet.com//world/2015-05/13/c_1115276107.htm, Media Report, including Wikileaks; http://news.bjx.com.cn/html/20090702/221898.shtml, Government Source (Donor/Recipient); https://news.cgtn.com/news/3d517a4d7a6b6a4d/index.html?t=1489534983577, Media Report, including Wikileaks; https://www.fmprc.gov.cn/mfa_eng/topics_665678/zjpcxshzzcygyslshdsschybdtjkstmedfsllkydjxgsfw/t1192338.shtml, Government Source (Donor/Recipient); http://powermin.gov.lk/english/?p=2186, Government Source (Donor/Recipient); http://en.cmec.com/ywly/gcct/dlnyyw/hlfdz/201612/t20161227_133788.html , Implementing/Intermediary Agency Source; https://www.ceb.lk/front_img/img_reports/1531995811CEB-Annual_Report_2014_(English).pdf, Implementing/Intermediary Agency Source; https://web.archive.org/web/20180107040947/http://www.erd.gov.lk/files/Parliament%20Question%20-%20Export%20Credit%2022.052014.pdf, Government Source (Donor/Recipient); https://web.archive.org/web/20180107040947/http://www.erd.gov.lk/files/Parliament%20Question%20-%20Export%20Credit%2022.052014.pdf, Government Source (Donor/Recipient); http://lk.chineseembassy.org/chn/xwdt/t673907.htm, Government Source (Donor/Recipient); http://lk.mofcom.gov.cn/aarticle/jmxw/201003/20100306830966.html, Government Source (Donor/Recipient); https://www.fmprc.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676884/1206x2_676904/t1644248.shtml, Government Source (Donor/Recipient)","https://global.factiva.com/aa/?ref=LBA0000020110909e796000fs&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/du/article.aspx/?accessionno=THAINS0020150424eb4r000al&fcpil=en&napc=S&sa_from=&cat=a, Media Report, including Wikileaks","https://efl.lk/portfolio/norochcholai-coal-power-plant/, https://en.wikipedia.org/wiki/Chilaw, https://www.dropbox.com/s/qi4sgtgkeysb9tc/Puttalam%20Coal%20Power%20I%20%26%20II.pdf?dl=0","Puttalam is coded in this row. In phase II of this project, the power plant's capacity was increased by 600MW. The coal power plant and the substation at Chilaw are all located in Puttalam as are parts of the transmission lines. Puttalam was coded on QGIS. ","actual districts","district",79.74,8.11,"Kalpitiya","Division","LKA.22.5_1","Sri Lanka"
33463,"China Eximbank provides $155 million buyer’s credit loan for Phase I of the Puttalam/Norochcholai Coal Power Project (Linked to Project ID#33244 and #33452)","On August 30, 2005, China Eximbank signed a $300 million preferential buyer’s credit (PBC) with with the Ministry of Finance of the Government of Sri Lanka for the Phase I of Puttalam/Norochcholai Coal Power Project. Then, on September 8, 2006, China Eximbank signed a $155 million buyer’s credit loan (BCL) with the Ministry of Finance of the Government of Sri Lanka for the Phase I of Puttalam/Norochcholai Coal Power Project (see Sri Lanka Department of External Resources 2009 Annual Performance Report). The PBC carries a 20 year maturity, 5 year grace period, and an interest rate of 2%. The BCL carries a 15 year maturity, a 5 year grace period, and a 6% interest rate. The PBC is captured in Project ID#33244. 
 
 The Ministry of Finance of the Government of Sri Lanka then used the proceeds from the BCL and PBC to on-lend to Ceylon Electricity Board (CEB), which is a state-owned electricity company that controls all major functions of electricity generation, transmission, distribution and retailing in Sri Lanka. This project involved the installation of a 300MW coal power plant, a jetty for coal handling, and transmission lines from Norochcholai to Veyangoda and substation at Veyangoda. 
 
 China Machinery Engineering Corporation (CMEC) was the contractor responsible for project implementation. A project inauguration ceremony took place on May 11, 2006. Phase I construction began on July 23, 2007. The first 300-megawatt phase was completed and ceremonially commissioned by President Mahinda Rajapaksa on March 22, 2011. For information on Phase II of the Puttalam/Norochcholai Coal Power Project, see Project ID #33452. 
 
 STAFF_NOTE: The Chinese project title is 普特拉姆燃煤电站. This Puttalam/Norochcholai power plant is sometimes referred to as the Lakvijaya power plant.","Energy Generation and Supply","https://global.factiva.com/aa/?ref=THINDU0020090629e56u0008c&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=HTSLGN0020091120e5bk0003s&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=DAINSL0020090629e56t00002&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=COG0000020090804e57n00008&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=LBA0000020091119e5bj000gi&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=ENR0000020120213e82600007&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=AFXASI0020050708e17800795&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=PRTRIN0020070808e3870002k&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://www.sourcewatch.org/index.php/Lakvijaya_Power_Plant, Media Report, including Wikileaks; http://powermin.gov.lk/english/?page_id=1517, Government Source (Donor/Recipient); http://www.erd.gov.lk/files/Parliament%20Question%20-%20Export%20Credit%2022.052014.pdf, Government Source (Donor/Recipient); http://global.jcoal.com/news/html/1401/20140106_156169.html, Media Report, including Wikileaks; http://www.mofcom.gov.cn/aarticle/i/jyjl/j/200706/20070604821406.html, Government Source (Donor/Recipient); https://global.factiva.com/aa/?ref=COG0000020061026e2ac0000b&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://www.erd.gov.lk/index.php?option=com_rmobilization&view=resource_project&category_id=1&sub_category_id=1&searchby=donor_type&donor_id=4&today=2018-10-23&Itemid=321&lang=en, Government Source (Donor/Recipient); http://www.erd.gov.lk/images/Publications/ERDReport2017/ERDReport2017-English.pdf, Government Source (Donor/Recipient); https://www.dropbox.com/s/udvlumdle28we4n/Government%20of%20Sri%20Lanka%202017%20Bond%20Prospectus.pdf?dl=0, Government Source (Donor/Recipient); https://global.factiva.com/du/article.aspx/?accessionno=THAINS0020150424eb4r000al&fcpil=en&napc=S&sa_from=&cat=a, Media Report, including Wikileaks; http://www.erd.gov.lk/images/pdf/performance_report_2009.pdf, Government Source (Donor/Recipient); http://www.treasury.gov.lk/documents/10181/12870/2007/ca29c184-902c-49ed-b751-229a51aef843, Government Source (Donor/Recipient); http://www.treasury.gov.lk/documents/10181/12870/2006/bb0d67c1-c741-4ef3-8ef2-e9afc2663839, Government Source (Donor/Recipient); http://www.mofcom.gov.cn/dl/gbdqzn/upload/sililanka.pdf, Government Source (Donor/Recipient); http://www.island.lk/2006/09/11/news18.html, Media Report, including Wikileaks; http://english.mofcom.gov.cn/article/newsrelease/counselorsoffice/westernasiaandafricareport/201506/20150601004283.shtml, Government Source (Donor/Recipient); https://www.ceb.lk/front_img/img_reports/1532058566CEB_Annual_Report_2012_(English).pdf, Implementing/Intermediary Agency Source; https://www.ceb.lk/front_img/img_reports/1532060257CEB_Annual_Report_2011_(English).pdf, Implementing/Intermediary Agency Source; https://en.wikipedia.org/wiki/Lakvijaya_Power_Station, Other; https://www.parliament.lk/papers_presented/24102012/annual_report_ceylon_electricity_board_2010.pdf , Government Source (Donor/Recipient); http://www.dailymirror.lk/caption_story/commissioning-of-norochcholai-power-plant/110-10504, Media Report, including Wikileaks; https://silo.tips/download/public-investment-supported-by-export-credit, Other; https://web.archive.org/web/20110326232907/http://www.dailynews.lk/2011/03/23/news54.asp, Media Report, including Wikileaks; https://www.ceb.lk/front_img/img_reports/1563529030Annual_Report_2016.pdf, Implementing/Intermediary Agency Source; https://www.parliament.lk/uploads/documents/hansard/PUBDOC2188_document.pdf, Government Source (Donor/Recipient); https://www.fmprc.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676884/1206x2_676904/t1644248.shtml, Government Source (Donor/Recipient); https://www.fmprc.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676884/1206x2_676904/t1644248.shtml, Government Source (Donor/Recipient)","https://global.factiva.com/aa/?ref=THINDU0020090629e56u0008c&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=HTSLGN0020091120e5bk0003s&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=DAINSL0020090629e56t00002&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=COG0000020090804e57n00008&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=LBA0000020091119e5bj000gi&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=ENR0000020120213e82600007&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=AFXASI0020050708e17800795&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=PRTRIN0020070808e3870002k&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=COG0000020061026e2ac0000b&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/du/article.aspx/?accessionno=THAINS0020150424eb4r000al&fcpil=en&napc=S&sa_from=&cat=a, Media Report, including Wikileaks","http://powermin.gov.lk/english/?page_id=1517","This project appears to be used in combination with the loan from Project 33244 to create the coal power plant, transmission lines, and power station. According to Source 1, the different phases appear to be concerning how many kilowatts run through the power plant. Phase 1 involves 300 kw being funneled through the plant. The plant and part of the transmission line are located in Puttalam District, which was coded on QGIS.","actual districts","district",79.74,8.11,"Kalpitiya","Division","LKA.22.5_1","Sri Lanka"
33244,"China Eximbank provides $300 million preferential buyer’s credit for Phase I of the Puttalam/Norochcholai Coal Power Project (Linked to Project ID #33463 and #33452)","On August 30, 2005, China Eximbank signed a $300 million preferential buyer’s credit (PBC) with with the Ministry of Finance of the Government of Sri Lanka for the Phase I of Puttalam/Norochcholai Coal Power Project. Then, on September 8, 2006, China Eximbank signed a $155 million buyer’s credit loan (BCL) with the Ministry of Finance of the Government of Sri Lanka for the Phase I of Puttalam/Norochcholai Coal Power Project. The PBC carries a 20 year maturity, 5 year grace period, and an interest rate of 2%. The BCL carries a 15 year maturity, a 5 year grace period, and a 6% interest rate. The PBC is captured in this project. The BCL is captured in Project ID#33463. 
The Ministry of Finance of the Government of Sri Lanka then used the proceeds from the BCL and PBC to on-lend to Ceylon Electricity Board (CEB), which is a state-owned electricity company that controls all major functions of electricity generation, transmission, distribution and retailing in Sri Lanka. This project involved the installation of a 300MW coal power plant, a jetty for coal handling, and transmission lines from Norochcholai to Veyangoda and substation at Veyangoda. 
China Machinery Engineering Corporation (CMEC) was the contractor responsible for project implementation. A project inauguration ceremony took place on May 11, 2006. Phase I construction began on July 23, 2007. The first 300-megawatt phase was completed and ceremonially commissioned by President Mahinda Rajapaksa on March 22, 2011. For information on Phase II of the Puttalam/Norochcholai Coal Power Project, see Project ID #33452. 
The coal power plant is located in Norocholai, Puttalam on the southern end of the Kalpitiya Peninsula. Its exact locational coordinates are available at http://globalenergyobservatory.org/geoid/44405. The transmission lines run from Norochcholai to Veyangoda and a substation at Veyangoda.
STAFF_NOTE: The Chinese project title is 普特拉姆燃煤电站. This Puttalam/Norochcholai power plant is sometimes referred to as the Lakvijaya power plant.","Energy Generation and Supply","https://global.factiva.com/aa/?ref=THINDU0020090629e56u0008c&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=HTSLGN0020091120e5bk0003s&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=DAINSL0020090629e56t00002&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=COG0000020090804e57n00008&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=LBA0000020091119e5bj000gi&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=ENR0000020120213e82600007&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=AFXASI0020050708e17800795&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=PRTRIN0020070808e3870002k&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=DJI0000020120126e81q000iy&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=ENR0000020120213e82600007&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://powermin.gov.lk/english/?page_id=1517, Government Source (Donor/Recipient); http://www.srilankaembassyrome.org/component/content/article/193-president-to-open-300-mw-norochcholai-plant-coal-power-plant.html, Government Source (Donor/Recipient); http://powermin.gov.lk/english/?page_id=1517, Government Source (Donor/Recipient); http://www.srilankaembassyrome.org/component/content/article/193-president-to-open-300-mw-norochcholai-plant-coal-power-plant.html, Government Source (Donor/Recipient); http://powermin.gov.lk/english/?page_id=1517, Government Source (Donor/Recipient); http://www.srilankaembassyrome.org/component/content/article/193-president-to-open-300-mw-norochcholai-plant-coal-power-plant.html, Government Source (Donor/Recipient); http://www.sourcewatch.org/index.php/Lakvijaya_Power_Plant, Media Report, including Wikileaks; http://lk.china-embassy.org/chn/xwdt/t673907.htm, Government Source (Donor/Recipient); http://www.erd.gov.lk/files/Parliament%20Question%20-%20Export%20Credit%2022.052014.pdf, Government Source (Donor/Recipient); https://global.factiva.com/aa/?ref=CHNDLY0020050830e18v0003b&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://www.asiantribune.com/news/2005/07/01/drjayasundara-utilize-us300-million-chinese-credit, Media Report, including Wikileaks; http://www.priu.gov.lk/news_update/features/2005/20050706economic_market_bulletin.htm, Government Source (Donor/Recipient); http://www.priu.gov.lk/news_update/features/2005/20050706economic_market_bulletin.htm, Government Source (Donor/Recipient); http://www.asiantribune.com/news/2005/07/01/drjayasundara-utilize-us300-million-chinese-credit, Media Report, including Wikileaks; http://global.jcoal.com/news/html/1401/20140106_156169.html, Media Report, including Wikileaks; http://www.mofcom.gov.cn/aarticle/i/jyjl/j/200706/20070604821406.html, Government Source (Donor/Recipient); http://www.treasury.gov.lk/reports/annualreport/annualReport2007-eng.pdf, Government Source (Donor/Recipient); https://global.factiva.com/aa/?ref=COG0000020061026e2ac0000b&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://www.erd.gov.lk/index.php?option=com_rmobilization&view=resource_project&category_id=1&sub_category_id=1&searchby=donor_type&donor_id=4&today=2018-10-23&Itemid=321&lang=en, Government Source (Donor/Recipient); http://www.bu.edu/cgef/#/2018/Country/Papua-New-Guinea, Other Official Source (non-Donor, non-Recipient); http://www.erd.gov.lk/images/Publications/ERDReport2017/ERDReport2017-English.pdf, Government Source (Donor/Recipient); https://www.dropbox.com/s/udvlumdle28we4n/Government%20of%20Sri%20Lanka%202017%20Bond%20Prospectus.pdf?dl=0, Government Source (Donor/Recipient); https://global.factiva.com/du/article.aspx/?accessionno=THAINS0020150424eb4r000al&fcpil=en&napc=S&sa_from=&cat=a, Media Report, including Wikileaks; http://www.mofcom.gov.cn/dl/gbdqzn/upload/sililanka.pdf, Government Source (Donor/Recipient); http://www.island.lk/2006/09/11/news18.html, Media Report, including Wikileaks; http://english.mofcom.gov.cn/article/newsrelease/counselorsoffice/westernasiaandafricareport/201506/20150601004283.shtml, Government Source (Donor/Recipient); https://www.ceb.lk/front_img/img_reports/153205856https://www.ceb.lk/front_img/img_reports/1532058566CEB_Annual_Report_2012_(English).pdf6CEB_Annual_Report_2012_(English).pdf, Government Source (Donor/Recipient); https://www.ceb.lk/front_img/img_reports/1532060257CEB_Annual_Report_2011_(English).pdf, Implementing/Intermediary Agency Source; https://en.wikipedia.org/wiki/Lakvijaya_Power_Station, Other; https://www.parliament.lk/papers_presented/24102012/annual_report_ceylon_electricity_board_2010.pdf , Government Source (Donor/Recipient); http://www.dailymirror.lk/caption_story/commissioning-of-norochcholai-power-plant/110-10504, Media Report, including Wikileaks; http://www.dailymirror.lk/caption_story/commissioning-of-norochcholai-power-plant/110-10504, Media Report, including Wikileaks; http://www.dailymirror.lk/caption_story/commissioning-of-norochcholai-power-plant/110-10504, Media Report, including Wikileaks; https://silo.tips/download/public-investment-supported-by-export-credit, Other; https://www.ceb.lk/front_img/img_reports/1563529030Annual_Report_2016.pdf, Implementing/Intermediary Agency Source; https://www.parliament.lk/uploads/documents/hansard/PUBDOC2188_document.pdf, Government Source (Donor/Recipient); https://web.archive.org/web/20180107040947/http://www.erd.gov.lk/files/Parliament%20Question%20-%20Export%20Credit%2022.052014.pdf, Government Source (Donor/Recipient); https://web.archive.org/web/20180107040947/http://www.erd.gov.lk/files/Parliament%20Question%20-%20Export%20Credit%2022.052014.pdf, Government Source (Donor/Recipient); https://www.fmprc.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676884/1206x2_676904/t1644248.shtml, Government Source (Donor/Recipient)","https://global.factiva.com/aa/?ref=THINDU0020090629e56u0008c&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=HTSLGN0020091120e5bk0003s&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=DAINSL0020090629e56t00002&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=COG0000020090804e57n00008&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=LBA0000020091119e5bj000gi&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=ENR0000020120213e82600007&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=AFXASI0020050708e17800795&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=PRTRIN0020070808e3870002k&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=DJI0000020120126e81q000iy&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=ENR0000020120213e82600007&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=CHNDLY0020050830e18v0003b&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=COG0000020061026e2ac0000b&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/du/article.aspx/?accessionno=THAINS0020150424eb4r000al&fcpil=en&napc=S&sa_from=&cat=a, Media Report, including Wikileaks","http://powermin.gov.lk/english/?page_id=1517","According to Source 1, the different phases appear to be concerning how many kilowatts run through the power plant. Phase 1 involves 300 kw being funneled through the plant. The plant and part of the transmission line are located in Puttalam District, which was coded on QGIS.","actual districts","district",79.74,8.11,"Kalpitiya","Division","LKA.22.5_1","Sri Lanka"
